Air_pressure_bar,Flow_rate_lpm,Valve_status,Cylinder_position_mm,Leakage_rate_lpm,Noise_level_dB,Load_pressure_bar,Cycle_time_s,Ambient_temperature_C,System_vibration_mm_s2
4.484320876,38.4615651,Closed,373.946127,0.161774188,64.60179727,4.868888989,1.646987195,22.29564418,0.733560457
5.31408636,28.70139414,Closed,278.407559,0.131855952,62.48760866,5.036244327,1.31833175,16.93713991,1.085246852
5.01399121,30.17685709,Closed,441.4762279,0.177919201,67.74710196,4.780771142,1.506169733,23.41395093,0.914545064
4.843732129,24.56644594,Open,153.6863596,0.066038903,68.67763372,4.950837592,1.995385827,22.49945097,0.573782051
4.749687916,26.14365292,Closed,345.996261,0.10495629,64.6864532,4.936772223,1.251487199,21.90871429,0.679910607
4.929626291,27.48545175,Closed,376.4742998,0.101967788,65.92216635,4.542706101,1.605653988,22.04168296,0.874553445
5.206477913,24.77152515,Open,75.74105651,0.113194425,56.35577601,5.094596716,1.435451089,22.98650835,0.618698444
5.164321694,28.95541021,Closed,200.2946787,0.027269263,63.31558891,4.515939644,1.641379258,21.94219695,0.654931992
4.788338616,27.96492054,Open,241.4087472,0.105541819,69.01928677,4.98347333,1.753454729,18.25188899,1.068991933
4.746188098,39.25390571,Open,177.8436949,0.028676804,63.30625367,4.496585393,1.422752582,26.39266447,0.677324874
5.197069612,24.17012907,Open,161.056298,0.117916704,62.05095329,4.920247358,1.723782454,24.40160164,0.990933363
4.783295779,30.51345258,Closed,343.209947,0.006432456,74.1107557,5.172382976,1.944240679,19.43011068,1.051064638
5.017972932,31.23923141,Closed,107.9331988,0.007420658,72.27630876,4.757404269,1.513254947,21.30972554,0.653307582
5.037126393,24.64839726,Closed,354.6953726,0.140927436,66.87029965,4.748728871,1.656977737,21.52793162,0.622007489
5.09361864,33.43413748,Closed,467.5220982,0.072658077,69.55564245,4.922088,1.381911846,24.15769913,0.744773583
5.257481129,28.00836494,Closed,282.5987606,0.050607096,56.09625833,4.734120709,1.503851862,17.68146213,0.582274456
4.621111119,17.53805174,Closed,305.7171184,0.163542281,61.84979424,5.163655741,1.464664981,21.00198347,0.824206776
4.426652202,33.29924806,Closed,34.46635106,0.116381311,63.12016851,4.83843845,1.659387185,18.47872711,0.758869618
4.829765816,24.41529558,Closed,432.2384518,0.14360451,64.0560796,4.735966098,1.740935187,21.42980897,0.872116003
5.540458522,24.76112527,Open,142.7238936,0.091687896,63.04022392,4.691942894,1.47806903,21.05499821,1.079388691
5.60665223,33.43951041,Closed,307.5255828,0.233981435,54.79989483,4.613410306,1.806724569,22.15938813,0.963496996
5.549353141,28.26419259,Closed,489.5560849,0.069774307,66.54409847,4.674449003,1.806009488,20.7902512,0.897847955
4.94210559,34.58886075,Open,297.7513003,0.187224777,67.17461651,4.729865321,1.669370749,20.49795322,0.406790317
4.465365475,36.05083048,Closed,362.3547437,0.096931698,71.40759517,4.702472185,1.396794694,23.23931338,0.888675196
4.29708827,26.7753577,Open,222.6598091,0.01727448,61.84676294,4.668364945,1.377634237,22.90934548,1.144525532
4.815788552,33.96631248,Closed,30.18292176,0.124142437,61.51934737,5.219768246,1.337523729,23.10279669,0.197895497
4.940577911,26.22269599,Closed,398.7996747,0.115738128,54.28006206,4.593980985,1.689833214,21.64619982,0.937876509
5.39018762,41.16557959,Open,17.49942063,0.047433909,63.82573265,4.829326518,1.257646359,20.85652284,0.768128285
5.260341638,26.53521498,Open,350.3289144,0.053889036,68.60444712,4.918504202,1.635367531,21.76229504,0.630040999
5.068221524,35.1304372,Closed,11.46078657,0.098765118,62.55292855,4.926021599,1.28377813,23.00232414,0.960225717
4.733046569,34.21895013,Open,431.1526183,0.117487391,73.57377927,4.788278585,1.664709224,17.6464406,1.14194118
4.711766133,31.58043911,Closed,78.81801792,0.023533164,63.97362066,4.751859486,1.503443917,22.78822386,0.955046146
5.076238306,26.64728419,Closed,257.1357477,0.152656073,65.58796914,4.890309498,1.766727712,22.61827637,0.72576161
5.209115294,29.24301254,Closed,298.5753522,0.075275101,59.54758768,4.85330433,1.728290916,22.12430181,0.611306035
5.117564379,19.23205944,Closed,228.7727037,0.033412626,66.14888138,4.748208233,1.787013082,21.70137316,0.828925527
4.689620612,31.12210019,Closed,170.3817447,0.147053328,57.08272082,4.487624286,1.792163744,16.86776123,0.974633858
5.195200289,31.74807666,Closed,233.9071481,0.098819101,67.77479182,4.706415256,1.528726167,21.12029347,0.722589395
5.12777329,30.6674971,Open,155.7078769,0.160808289,67.8977127,4.570689967,1.268241387,25.57887742,0.741923402
4.678800078,15.13346914,Open,219.0611735,0.121897613,70.4371657,4.66656809,1.289495389,22.02580259,1.36440005
4.764703709,23.67181777,Open,179.4564955,0.099924275,60.92012512,4.806644648,1.082630294,21.38542032,1.015730389
5.206548792,26.25954509,Closed,283.1024118,0.092363503,65.64224847,4.871747229,1.283266833,22.03381239,1.030025736
4.929647739,31.45829467,Open,118.9620811,0.124135638,67.25526624,5.15609055,1.513764732,22.70954574,0.507942819
5.47674419,31.44669453,Closed,494.3282775,0.079323437,66.76912655,4.692518724,1.388069164,23.31764049,0.658562264
5.150338783,29.14888104,Open,250.4349767,0.057371371,61.5388029,4.954925127,1.463972879,21.54223967,0.814936328
4.854010644,33.17622768,Closed,97.08103871,0.130495456,55.43207244,4.861192005,1.598543084,22.8498392,0.599772488
4.99693832,24.86878812,Closed,238.5333748,0.092775608,66.38784119,5.059199534,1.439186948,25.35330161,1.12007946
5.019015018,33.05117503,Closed,433.2075648,0.101678382,64.39000129,4.915245744,1.27563424,24.0125016,1.082062461
4.781482906,32.37371052,Closed,10.90339656,0.154468992,62.73331763,4.598303715,1.489353266,26.68060043,0.693290933
4.726223541,31.88777366,Closed,339.7770596,0.09430617,68.05578145,4.455390794,1.320301903,20.68645928,1.156783721
5.210416968,29.08979784,Open,273.9838984,0.100751696,64.82032185,4.86225234,1.445842701,25.35237902,0.799149581
5.253581989,39.15371912,Closed,84.77899719,0.070017524,59.72321979,4.6943098,1.768555393,20.41865272,1.317877943
5.181134441,32.46597844,Open,408.7382197,0.121536997,57.27419084,4.603937251,1.445898939,22.70713229,0.828937226
5.454595428,25.15832068,Closed,184.4423112,0.117491396,60.48414694,4.546484459,1.854191511,23.46495306,0.91523855
4.837468029,31.24152738,Closed,146.9010144,0.145038757,74.57204918,4.8321951,1.786327197,20.97844562,1.079980688
5.50228123,33.76241689,Closed,414.0625959,0.071043558,67.8911071,5.10154154,1.384138938,22.17592855,1.05552667
4.729723664,27.05945701,Open,319.2625231,0.077109152,65.75444937,4.718265531,1.277775247,23.8209222,0.902146413
4.696194331,35.44636123,Closed,449.1295418,0.13960687,64.27335629,4.918054062,1.489489168,20.5794582,0.771771936
4.472012335,31.91016853,Open,314.9418518,0.11261065,64.01042824,4.77954673,1.730665553,25.33876692,0.90282654
4.866261406,18.28760831,Closed,370.408829,0.054689094,69.66878393,4.542123582,1.401961819,19.23080675,0.636763166
4.848883299,31.49835989,Open,418.2229481,0.165327703,63.03761703,4.946962269,1.68161806,25.87938289,0.830426744
5.157781184,27.96985423,Open,27.36981795,0.015077472,67.30768164,4.581061591,1.741687998,24.00265227,0.578138494
5.073167282,32.68589907,Open,388.0244794,0.139214238,63.6062882,4.804325326,1.34519487,21.82054885,0.443823672
4.642107989,34.7210742,Closed,306.8532409,0.036739398,72.76062653,4.731695917,1.364789782,21.19466358,0.810085353
4.882182128,30.97581024,Closed,34.75389826,0.194289426,67.96915403,4.978615487,1.642532406,20.98594347,1.052455578
4.888561394,38.32626117,Open,254.2889609,0.022770014,69.98222726,4.588369802,1.53036951,21.72840872,0.985160928
4.467205326,29.10646558,Closed,41.22903899,0.157612533,62.6623609,4.878173982,1.362787695,21.90300828,0.783617541
4.705715982,33.12408912,Closed,367.9736009,0.095918282,69.23254445,4.632040519,1.42956391,24.51045249,1.14939794
4.768755911,34.02471287,Closed,273.2508569,0.081669872,63.7496903,4.697778958,1.485896089,25.9373082,0.686187722
5.430087506,29.51327016,Open,476.7867687,0.109269833,65.4401393,4.072959954,1.187029115,22.39875984,0.416433468
5.057435215,33.89387154,Open,91.56768579,0.131595017,71.54019068,5.218419714,1.653128621,20.30874302,0.363579741
5.198650626,27.02663506,Closed,303.0167263,0.054779975,60.82889977,4.910111387,1.404261562,20.90854792,0.563761812
4.550409351,27.8871579,Open,105.7910673,0.059210614,65.81299093,4.646530503,0.943256755,21.63381843,0.963324949
5.358264345,23.43755655,Closed,307.0324924,0.132480243,66.75202103,4.575068862,1.495225806,19.93975579,0.673039463
5.390330619,31.20704558,Closed,361.3248512,0.014632852,67.08001752,4.700870249,1.351685748,19.6421172,0.892191728
4.40049651,31.62625838,Open,361.1521647,0.070788545,63.19686203,4.943375907,1.837764438,26.19425442,1.129256677
4.788404983,35.89631579,Open,407.5369953,0.252034348,73.3450564,4.421583015,1.382910996,22.60522705,0.579980607
5.148729672,33.95570002,Closed,426.775114,0.051599352,59.82027246,4.771683116,1.280471327,20.33373373,0.895699946
5.193316536,28.57602222,Closed,38.63586313,0.15739014,70.83554155,5.154128374,1.601586534,23.63320714,0.907792615
4.796451581,24.10910156,Closed,171.6335785,0.070702462,69.86026242,4.573210733,1.367910526,19.64330775,0.627852402
4.908350161,32.16425201,Open,343.5612602,0.125452257,72.60355516,4.816077008,1.34410876,19.8079759,1.070842185
4.820785682,35.55376586,Open,249.2931437,0.132717785,58.64709161,5.240661963,1.601900277,20.3939152,0.742458589
5.033125414,33.77592487,Closed,95.33797338,0.156447837,61.52467405,4.926430326,1.291906538,25.30902656,0.723249404
5.359153559,35.42238762,Closed,276.3547851,0.089987309,70.96777224,4.825184764,1.208545268,21.49423987,1.222322644
4.768687353,28.94055234,Open,203.7178264,0.199444232,57.49184338,4.901327291,1.8451996,17.11658603,0.904553348
5.300246149,27.66690516,Closed,195.0191388,0.070533172,58.5741644,4.719826933,1.615899748,24.42013187,0.98505811
4.765498378,26.31549324,Open,404.8768587,0.111711021,63.04676885,5.059926257,1.447158143,21.38723727,1.070978586
4.745711836,29.72051767,Open,203.7991669,0.112263847,65.76797515,4.720133995,1.499304558,18.30118399,0.6699052
5.245578386,29.60704602,Closed,13.22725274,0.043901594,71.36890029,4.408163678,1.601172872,21.36663302,1.049964219
5.276580913,31.03338814,Closed,29.03166945,0.085706387,64.25893634,4.721739379,1.69466749,23.04200779,0.699621177
5.255422981,29.35351271,Open,428.1220208,0.108075675,62.56704341,4.606653094,1.348804942,22.80809833,0.691075322
4.605260778,29.33186135,Closed,480.300405,0.078393948,66.24555975,4.743761198,1.573229305,25.59682996,0.745600006
4.860214707,26.11652974,Open,344.2046682,0.222046198,66.87838593,4.748183188,1.398659165,20.29446427,0.675587033
5.246896578,34.70809507,Open,182.1841471,0.058068816,66.76495929,5.03948464,1.462203751,22.09344024,0.964431287
5.012462552,30.38259031,Open,469.3001579,0.158971223,64.28805517,4.939058545,1.532138573,20.60086144,0.853442131
4.677892146,29.12778033,Closed,331.4015432,0.142822991,57.17965554,4.852653098,1.498664285,18.91561421,0.701755117
5.137495382,26.26285373,Closed,422.1667746,0.099306893,61.32953604,4.799410918,1.64711338,23.77105474,0.934901007
4.785557822,23.34043445,Closed,382.926152,0.056739547,70.68108434,4.588228398,1.597417312,22.92653914,0.744963513
5.538357455,36.53982096,Open,189.5696579,0.061587234,65.74827575,4.363764952,1.198366158,22.5673569,0.734385926
5.463452439,32.77319354,Open,239.3511004,0.074101635,63.70991152,4.822632002,1.228435359,22.85358039,0.809736777
5.181229228,21.88041079,Open,93.06607718,0.010712936,69.47267419,4.958928241,1.426056663,20.62905429,0.892692071
5.408302011,33.8157115,Open,146.0070502,0.049826729,60.47953347,4.778333223,1.865725052,19.98860983,0.87796953
5.019437405,34.61240585,Closed,389.0628306,0.025876174,64.09860747,4.693029135,1.329681633,22.07529474,0.727350164
5.229631248,30.62188061,Closed,446.9891959,0.16729375,65.55103362,4.892900433,1.458355458,24.3224228,0.969422241
5.443316089,37.99055448,Closed,362.2302116,0.13092312,63.23448999,4.78333356,1.392730795,25.21615427,0.75552117
5.073649605,31.08359821,Open,232.5868483,0.139298705,65.40305129,5.137148838,1.389191123,23.59086541,0.669003102
4.923443849,22.91588236,Open,43.25463447,0.129441598,64.24922427,5.046545668,1.535647949,22.05834885,0.50639567
4.488613413,31.82584501,Closed,28.47397435,0.108348381,59.40262781,4.991901611,1.780155455,22.53956786,0.996635696
4.975059942,31.22448651,Open,187.1627823,0.173034017,65.72591153,4.951546823,1.59119368,22.02318772,0.802478015
5.247026955,26.98351576,Closed,231.9108594,0.069461867,59.68659283,4.541966517,1.339293808,19.94811332,0.842174472
5.283690028,32.86779418,Open,304.5603111,0.105333483,65.6624605,4.93259874,2.050645902,22.04929476,1.009160583
5.15130952,21.66167367,Open,3.244760693,0.137352941,70.4965433,4.875265192,1.515714644,19.33034636,0.704518754
4.837610272,34.95283414,Open,494.8614452,0.033939538,63.87590721,4.921284946,1.384555809,21.75184555,0.52512015
4.406953529,25.60939148,Open,181.9694417,0.254829445,60.31406748,4.898521897,1.782419275,25.27221022,0.81395614
4.851435471,25.07526937,Open,424.0473319,0.101428288,64.49204875,4.890552518,1.406185876,23.64571845,0.86159231
4.908696539,29.43087614,Closed,267.4833528,0.107099473,61.67211557,5.340173294,1.832582731,20.15376163,0.747430187
4.90612131,32.16486464,Closed,65.21972727,0.162843902,67.37803601,4.784762866,1.325871442,21.85514186,1.094747516
5.185566907,30.81962032,Closed,398.7827763,0.145747767,64.40804501,4.987267476,1.786006078,20.33124738,0.302766686
5.595702923,26.28670417,Open,354.9135375,0.101903901,71.83905301,4.705802038,1.540209533,21.87497246,1.024011328
5.037058761,27.46955354,Closed,263.7180425,0.106506472,69.65195838,4.958128317,1.758210447,24.08221563,0.95823073
4.934980463,24.33478826,Closed,257.2765457,0.024792573,64.38767798,4.987863978,1.880353142,23.30601588,0.891354156
4.922233456,28.87660049,Open,43.73980288,0.072176711,67.86243627,4.872885215,1.273478542,26.96828816,0.13281969
5.03731543,35.37510607,Open,327.9244743,0.125860511,63.42705436,5.133849388,1.755154364,24.38495481,1.056777757
4.751511872,29.97868531,Closed,455.6225779,0.122194642,65.13582754,4.623144793,1.218219219,22.40800076,0.594713178
5.036059568,34.29707127,Closed,46.62245961,0.161058288,63.55426321,4.702555812,1.290563129,23.35429995,0.698461604
5.135243701,37.27700669,Closed,131.7557253,0.093974947,68.06582384,4.842476017,1.339318108,21.59511365,0.765881467
5.062905819,27.0599074,Closed,451.1539867,0.030635674,70.73195311,4.976161371,1.600727327,19.74499151,0.881483607
5.13726258,29.06713373,Closed,142.1719549,0.152836522,68.19459283,4.835885904,1.506603175,24.61155316,0.927885608
5.130124283,40.85596431,Open,326.9718361,0.171804467,68.68774641,5.057151807,1.466572783,24.01798295,0.978568111
4.468430995,37.22171706,Closed,267.4090825,0.144912229,68.69213375,4.667662026,1.529247056,21.51789157,0.963170702
5.191061048,21.63797737,Closed,298.1638025,0.091818316,67.20502369,4.571884302,1.618257918,22.54787147,0.850585441
4.798695546,31.93574158,Closed,207.8944508,0.152219303,60.44285536,4.861625667,1.633649625,24.48187837,0.883184532
4.671248251,30.00279996,Closed,149.9957353,0.271445524,71.80388608,4.784563945,1.718833367,23.69270285,0.581849257
4.668664452,34.13226555,Closed,24.26672536,0.105757616,72.21764331,4.908572744,1.864006963,19.0737975,0.649794639
5.130062483,26.27510616,Closed,372.1404696,0.034413165,64.06448159,4.794519542,1.495727526,22.48724004,0.979092045
4.933227522,25.80195814,Open,373.0467311,0.070685748,63.51720834,4.731996042,1.395782208,21.66473695,0.967441897
4.495409365,26.61964642,Open,335.36287,0.1312738,67.44964661,4.785012486,1.622707226,24.2260014,0.944759883
5.143411345,27.14035727,Open,321.8168941,0.019759784,67.20325134,4.805769779,1.271149037,24.06208548,0.697116648
4.568117561,34.07662083,Closed,121.8585661,0.108470154,64.19221572,4.73900374,1.364259174,24.63721566,0.982098426
5.041946408,24.09399413,Closed,11.17246688,0.119016833,59.99989738,4.759373591,1.699876189,19.76421132,0.56775111
5.071549678,26.8869305,Open,404.3576984,0.176756087,66.22280476,4.719281333,1.475174325,20.43177693,1.015471962
5.265673125,21.05493805,Closed,245.5692678,0.165509743,67.20574615,4.971333024,1.258361508,24.22816487,0.74782584
5.534505436,35.03558912,Closed,153.4190654,0.14322924,67.90328459,4.838804201,1.202039387,20.81670837,1.136834081
4.590597102,36.3551505,Closed,50.96595339,0.008133951,66.39717109,5.251350494,1.509743336,18.95713404,0.495711582
4.984257843,28.36463285,Open,31.36079545,0.146052656,63.91553941,4.83214091,1.728379307,23.06519298,1.152680809
4.917099411,28.51025318,Open,174.4333609,0.135275669,68.97600816,4.689828506,1.725709156,20.90556312,0.727707134
5.130124906,32.26610951,Open,402.3685324,0.112797219,65.26339399,5.334135075,1.522176101,25.57958154,0.724104149
5.064700631,37.37241004,Closed,459.3618747,0.013488894,63.14030794,4.882725276,1.901781884,22.59236911,0.838967764
4.894236127,32.04305374,Open,448.3756823,0.061161305,64.27738647,4.998024957,1.479035927,22.32051857,0.660584217
4.867729343,26.51229029,Open,460.0004174,0.041658862,58.01612387,4.918420597,1.472286475,21.26151222,0.7855342
4.665064743,21.90588714,Open,453.8626716,0.000750422,64.2710327,4.924602206,0.986512818,25.18167067,0.652474747
5.296358475,24.42436869,Closed,263.6123758,0.099854242,67.75374608,4.90713081,1.41052741,22.71710892,0.659787294
5.137761254,30.36609725,Open,109.7078193,0.060108894,66.35913209,4.579583087,1.670403007,21.18300096,0.89737719
5.275330459,26.72336238,Open,399.0232914,0.231265279,71.08265669,4.87350581,1.812792267,20.41183259,0.619686901
4.906881159,30.97483853,Closed,106.8564874,0.091561403,63.94810034,4.535027739,1.333953073,21.85305389,0.646361153
4.802949359,27.23537992,Open,133.6036384,0.164687658,66.94925265,4.765127433,1.592450466,20.04470633,0.52544175
4.67650548,24.70926784,Closed,116.6271609,0.021545049,68.17096071,4.654876509,1.709375806,24.05775488,0.699213864
5.107675275,24.11484184,Closed,257.4912018,0.073495521,74.37142803,4.871494037,1.502241631,18.38331589,1.062320406
4.688062033,37.81177255,Open,160.9137541,0.104844894,65.57906196,4.866825249,1.043343908,21.72097194,0.630813272
5.554598921,34.44493875,Open,77.07802481,0.054592303,60.82325128,4.896229178,1.549458,23.22026709,0.653673347
4.607707226,38.65258976,Open,226.5867059,0.078889966,68.39171501,4.857459315,1.652286125,22.68423884,0.838784389
5.082098036,32.6997545,Closed,436.9536194,0.089102455,72.46290942,4.678634932,1.310515421,20.56543405,0.725840713
5.470056412,27.85004296,Open,285.2764275,0.088304601,63.70980516,4.747799302,1.449169094,23.32051741,1.245630887
5.179726928,36.61670461,Open,439.1678029,0.192755929,68.36432615,4.984079232,1.268900792,20.22792122,0.767494407
5.052702114,29.83465999,Open,97.93609254,0.118911314,69.91491222,5.013571335,0.98597049,21.95523069,0.867043669
4.709454906,31.10420885,Closed,83.48693684,0.123975528,69.06826218,4.57064338,1.705400882,23.30368314,0.988753757
4.585469243,29.7858781,Closed,287.7885628,0.126982739,65.50223409,4.493814473,1.499250293,22.92582556,0.984915573
5.231015033,15.2654789,Closed,231.6644508,0.130631319,62.20610497,4.654622123,1.819534999,20.64992198,0.846657516
5.451844172,38.02367506,Open,330.0863208,0.095855651,64.67488181,5.009041516,1.671464438,24.39498903,0.767774503
4.868345003,32.45501973,Open,397.3133955,0.083962681,66.83440182,5.042976806,1.429158048,22.17338914,1.204805707
4.658281548,31.6491153,Closed,375.6536478,0.108340803,68.6328901,4.615057624,1.483363868,23.48599082,0.780047945
4.262549171,29.69111969,Open,471.1305868,0.157840197,66.33578019,4.861461871,1.613235478,25.05820201,0.711661979
4.705770547,30.8171391,Open,199.1282046,0.156311909,63.48036813,5.166886267,1.693376683,24.2350411,0.670830202
4.965902947,27.01360532,Closed,103.1933711,0.087980076,67.22151862,4.883062295,1.564534126,24.24025881,0.454639359
5.479736972,33.08289676,Closed,275.45632,0.138392185,68.44034027,5.084300657,1.721118629,22.38535986,0.96432315
5.201940108,23.46450828,Closed,55.3715601,0.090270767,66.51844023,4.999745314,1.440666253,23.58787024,0.330386321
5.091525621,30.93034216,Open,144.4255617,0.101693527,61.65525154,4.617960259,1.300571291,22.42719315,0.798855432
4.879964102,32.80786735,Open,103.9440276,0.076323831,64.27437586,4.762003715,1.487038149,19.58135106,0.759027873
4.825050285,29.00665433,Open,198.2818584,0.090917743,68.79128311,4.806950896,1.541036978,22.60548759,1.247993038
5.421694279,31.85433896,Closed,55.6082875,0.167066503,59.46792877,4.820826678,1.259692921,22.51272197,0.433669754
5.060221562,25.04332804,Closed,15.92087227,0.104621057,56.62728791,4.983265791,1.232655583,23.16745872,0.619779343
4.369219792,25.17086615,Open,328.3970023,0.106764125,71.0323314,4.881736952,1.589477259,21.74400605,0.772780708
4.797938106,31.18358561,Closed,305.1244891,0.027639111,67.04566102,4.212759811,1.41872863,20.47708889,0.760494133
4.74253519,33.39274827,Closed,354.179468,0.084537805,67.42692001,4.537431945,1.466831819,23.31301217,0.690091082
4.836120797,20.62567172,Open,330.1932201,0.087934255,60.69273211,4.362523817,1.428061467,19.37345543,0.783802418
5.168873198,32.61010318,Closed,57.14734057,0.058542826,67.95011225,4.835073048,1.80412018,24.91763827,0.548087454
4.967766535,27.2839925,Open,145.5394407,0.101083271,66.10099475,4.84809753,1.752352232,21.53716388,0.871438576
4.976940378,29.03596956,Closed,64.76330495,0.078540885,58.66268969,4.856644992,1.252529262,22.49105634,0.335702932
5.394041948,23.30241038,Open,421.486201,0.103999793,70.69713366,4.608214346,1.393441357,23.11711631,0.794846129
4.791061673,25.7419138,Closed,373.4518277,0.10607515,65.63473329,4.934828801,1.670000854,23.18137609,0.679928661
5.559259858,34.83062663,Open,100.7635015,0.052212282,63.41566414,4.943252499,1.620387247,19.1820314,1.003257589
4.798607723,30.16431687,Closed,170.6546202,0.080064911,63.48804102,4.548970187,1.491708408,23.64817316,1.151062214
5.026759459,28.08610799,Closed,483.3074961,0.103868714,56.93911238,4.50679236,1.272479959,22.60630766,0.733789566
4.915638921,29.41755824,Closed,297.0796789,0.159214972,67.3733464,4.799973663,1.363491991,20.72947723,1.078145186
5.03702574,32.44605912,Closed,400.5777987,0.112835959,66.04742883,5.158356455,1.396646486,20.5006661,0.736776744
5.133377599,32.20247248,Closed,132.2955174,0.066903241,64.22367947,5.139948548,1.555398866,21.33189384,0.606774695
5.130150572,29.624865,Open,105.0264601,0.119950238,70.11394083,4.912680872,1.840745431,19.40251663,1.149180726
4.774064801,35.46479555,Open,391.9584644,0.185377444,59.46456392,4.654000666,1.362623953,25.44453478,0.904155289
4.663125597,34.85231318,Open,342.9362276,0.145835324,62.61291009,4.977368532,1.29479295,24.97230265,0.800887705
5.750951537,32.06686015,Closed,340.4889646,0.127376327,61.59996698,4.709515147,1.478282705,22.9034004,0.937435495
4.854804698,30.27305891,Open,276.3172909,0.136279509,63.88482008,4.646498593,1.706347796,21.55320317,0.854843007
5.209763732,33.28660548,Closed,281.7891714,0.171997702,65.2698801,4.371206634,1.210623407,21.60578402,0.786156118
4.517707607,31.57133711,Closed,367.8487527,0.15378134,66.7200541,4.82047644,1.79072683,23.51613141,0.534713035
4.916116184,35.30400036,Open,135.0012406,0.128338019,63.61210619,4.67402653,1.465593728,25.5156538,0.745892653
4.961840185,34.49780688,Open,176.3842329,0.153432111,61.49057706,4.819286076,1.353136,20.85920652,0.924651085
5.141844521,24.90873049,Closed,435.8183853,0.045917445,71.7440278,4.340128461,1.179962143,19.76482791,0.775445715
4.183263758,24.57018415,Closed,154.4326005,0.024886737,74.64656077,4.833965335,1.641304155,25.09528155,0.980465152
5.049842184,26.49375228,Open,273.1547857,0.107854933,65.57314669,4.313775767,1.465765761,18.42572282,0.876731005
4.655077563,34.88069345,Open,351.319732,0.103434035,61.97287853,5.017588051,1.534141097,19.98293838,0.624372736
5.097303713,22.11845502,Closed,499.9624134,0.072804497,70.90181652,4.904378247,1.319837652,21.50628421,0.536165608
4.689101241,31.97378695,Closed,217.6456657,0.141292633,59.21297157,4.744267046,1.436180793,18.87913306,0.7685643
4.743355191,31.81271546,Open,214.0464383,0.006856821,63.6609067,4.912543972,1.402683751,24.22429813,0.69515431
4.917911717,35.81324029,Closed,421.2941897,0.073261387,62.21553179,4.604385147,1.479881379,23.71381054,0.867264362
4.684301159,30.90169345,Closed,402.7515556,0.075752223,60.3618578,4.814475103,1.366089535,20.85041355,0.656372468
4.857339666,23.28395305,Open,365.5379409,0.018184911,63.87990307,4.958954808,1.193163808,24.55922824,0.676921535
4.641987269,25.2032252,Open,231.6148187,0.17473655,61.54331168,4.18114215,2.045699949,24.89858486,1.010613944
4.450048864,24.09002239,Closed,161.9695601,0.032039937,65.05061786,4.710555128,1.227319151,21.7736587,0.829640594
5.305387116,27.31028017,Closed,304.3652413,0.070582997,65.10870867,4.795471174,1.536291801,21.09866364,0.659454587
4.611185392,29.08549216,Open,438.1116466,0.145398988,62.51467311,4.760741276,1.145594434,26.51920406,0.803528362
4.946395734,24.17279237,Closed,441.8887291,0.132302267,63.51794657,5.091420365,1.100590513,23.44232364,1.075782249
5.225867324,37.35330995,Open,54.24917254,0.044591265,64.07660413,4.575219775,1.519565298,22.51264931,0.858757338
4.815516769,23.37359314,Closed,214.1751419,0.13412446,68.23938424,4.675768151,1.534873518,24.72709189,0.918590162
4.75245023,36.73051712,Open,232.3609781,0.114489224,64.4062824,4.416826195,1.752299798,22.60386127,0.649553093
5.067871427,35.92581516,Closed,488.8076838,0.216651778,68.29880696,5.10205733,1.579909368,20.98875883,1.005283875
5.335380147,34.49151275,Closed,338.9990076,0.120197021,67.34325193,4.750741971,1.470037856,22.16031952,1.263620452
4.64920542,26.53116696,Closed,203.6232086,0.092937909,67.28612279,4.712318222,1.310079951,24.07730857,0.641706471
4.95495565,31.7122544,Open,13.02894299,0.057174902,70.55138388,4.789503464,1.799802414,18.01562887,0.563621205
4.480251622,23.61314433,Open,282.69258,0.062787832,60.52243648,4.927247166,1.685770249,21.42393852,0.835108449
4.882039699,34.55453518,Open,48.03798782,0.058711545,63.10726757,4.869472681,1.250734104,24.7661148,0.97510101
5.010261405,29.63007609,Closed,417.2249787,0.168554941,72.0531952,5.329576843,1.507592746,20.9762632,0.781722066
4.743612607,27.95339893,Closed,376.2593303,0.100898496,63.970734,4.890787178,1.528810446,25.09221712,0.589358721
4.86290245,23.88127577,Open,230.25458,0.128262356,53.73950524,4.706950914,1.430869269,24.82948764,0.778283168
4.57753197,17.61246941,Open,214.6053898,0.17571238,64.18812663,4.687728652,1.654370097,21.86894177,0.919618455
5.023123583,24.80729571,Closed,448.6694828,0.017923207,65.53975812,4.72144821,1.666346628,20.86292139,0.718593635
5.316708275,35.56399098,Closed,144.2291752,0.163943688,54.53154753,4.499632615,1.46190286,21.42528225,0.921451004
4.670856839,27.98583286,Closed,124.5099811,0.102769846,70.33574256,4.807972841,1.443826151,27.32922898,1.032942157
4.81319847,29.15335571,Closed,469.5987164,0.121752419,62.14515014,4.956693621,1.799791693,25.74884889,0.848046125
5.150763874,33.27777179,Open,404.6229184,0.058579839,66.31425246,4.67732728,1.686567778,22.25078194,0.794410446
5.363627216,39.02834439,Open,410.3127965,0.06224378,64.09607382,4.638523989,1.514472078,20.7836929,0.965868785
4.552043056,36.62502327,Closed,97.59690714,0.124442294,59.84659432,5.103189029,1.174158192,22.23408207,0.628779835
4.949364579,25.13832498,Closed,71.64799572,0.21922989,60.71796746,4.514703369,1.568800021,22.48765385,0.609058033
5.084939247,20.28714714,Closed,13.01477491,0.150165666,61.25966865,4.386436325,1.639616693,19.51328252,0.746685543
