Cutting_Speed_m_per_min,Feed_Rate_mm_per_rev,Depth_of_Cut_mm,Spindle_Load_%,Material type,Operation time,Coolant_Flow_LPM,Ambient_Temp_C,Tool_Wear_mm,machine type,energyusage
356.676225,0.667691038,1.537212193,71.335245,Copper,48.35121442,14.54811722,22.90478959,0.219334722,E,1.103
392.102537,0.19442361,3.888395182,78.42050739,Steel,5.462802317,46.0055937,21.65173,0.217763821,C,1.802
318.0374333,0.108282146,2.638006586,63.60748665,Aluminium,37.2222488,46.99111408,29.21433629,0.220981614,A,1.462
262.2092848,0.791723507,1.805668407,52.44185697,Steel,36.78107731,27.39088149,24.23075523,0.214279404,C,1.408
235.3284114,0.486810403,1.921522545,47.06568227,Aluminium,33.02102934,5.29227572,22.78755799,0.220440188,A,1.689
206.9907199,0.105255606,0.106632766,41.39814399,Brass,49.55489807,9.940232915,24.70920826,0.218433994,B,1.365
468.2881149,0.995123001,1.569022585,93.65762298,Aluminium,19.03457461,30.78625821,29.17847423,0.213508888,A,1.454
423.7787335,0.104891533,3.267647834,84.7557467,Aluminium,20.29873387,6.069951604,23.87067313,0.208312688,A,1.022
484.2621098,0.710283467,4.873552775,96.85242196,Brass,8.552273133,22.86103658,25.62640997,0.209672337,B,1.091
105.9337506,0.984494979,4.250598052,21.18675011,Steel,24.92591614,18.65164755,28.02966301,0.207386621,C,1.895
378.8903638,0.277221099,0.215615327,75.77807277,Brass,16.74718368,37.14567239,24.27132531,0.220849365,B,1.896
472.2532056,0.1851369,4.502946963,94.45064111,Brass,20.4524016,7.501040283,22.33541802,0.217385164,B,1.042
131.5548798,0.165315692,3.937672225,26.31097595,Steel,42.55573056,26.9929071,29.94525748,0.219735361,C,1.18
79.92332032,0.33811139,3.923843005,15.98466406,Copper,47.09680311,31.06014214,29.56570857,0.218687582,E,1.1
383.5042922,0.14599352,2.344179219,76.70085844,Steel,13.35798824,32.77809842,28.43479169,0.22278823,C,1.044
308.5129009,0.707553275,2.050225935,61.70258019,Steel,21.76290192,23.23209524,26.88373879,0.223224732,C,1.701
428.8229495,0.109177208,1.584287071,85.76458991,Aluminium,46.7883753,18.69655025,22.94865628,0.220674965,A,1.722
112.8975695,0.533951022,0.421904809,22.5795139,Steel,7.781380731,35.71218652,29.13412938,0.221267853,C,1.207
407.8702903,0.996862011,1.218353281,81.57405807,Titanium,9.156223765,43.14060716,22.7555667,0.221757864,D,1.654
140.732294,0.823271756,1.308357811,28.1464588,Titanium,12.32559451,36.2127937,28.00809495,0.228290246,D,1.224
123.6451743,0.634458466,2.471977642,24.72903486,Steel,31.78457754,46.94460645,29.18258168,0.211598629,C,0.945
123.9196091,0.34094094,3.762477592,24.78392181,Aluminium,11.7712522,37.27685864,26.0300384,0.218559307,A,1.642
416.5586241,0.642701044,2.421668159,83.31172482,Copper,48.56343717,39.40784303,28.03056218,0.226528509,E,1.66
349.3387493,0.550689391,0.383437802,69.86774986,Copper,25.10215373,12.55564385,27.91695099,0.228032005,E,1.726
285.3794411,0.454779215,4.793170025,57.07588823,Steel,27.56830822,23.879284,21.93157751,0.224918783,C,1.304
211.4737179,0.174174858,4.719349164,42.29474357,Steel,16.09963771,26.82748989,26.67924474,0.222152438,C,1.633
444.7402434,0.892274004,3.947428761,88.94804867,Copper,26.19321136,16.5331923,20.93467937,0.232671162,E,1.57
226.6002983,0.477295416,4.957506718,45.32005967,Aluminium,34.78611347,28.78429372,25.07850143,0.224542712,A,1.819
417.4697478,0.234891386,2.767963431,83.49394955,Titanium,38.80297116,18.08563749,21.62235548,0.224097874,D,1.1
247.6107089,0.399371383,4.817564916,49.52214177,Steel,38.92406372,35.93759418,24.16349499,0.230893161,C,1.253
219.6249932,0.443423265,0.470464699,43.92499865,Aluminium,31.00510007,26.16298145,28.32982075,0.22690228,A,1.047
258.2059036,0.836161001,1.891835666,51.64118071,Aluminium,45.69618987,25.64631294,29.8716784,0.229513966,A,1.159
185.6200434,0.746933662,1.204368213,37.12400867,Copper,41.78335313,49.2639139,23.17959832,0.230389967,E,1.229
386.4242211,0.780839649,1.059582112,77.28484422,Aluminium,39.06716516,22.66001818,25.31955699,0.223533037,A,1.299
276.2241755,0.060479701,0.78993445,55.24483511,Aluminium,7.502248476,21.30329447,25.11298024,0.234524345,A,1.198
154.4957128,0.445346298,3.149826844,30.89914256,Titanium,5.3095083,19.33719671,29.5440151,0.213665375,D,1.695
454.808558,0.507276944,3.928477093,90.96171159,Copper,14.56012747,45.26371494,24.78583732,0.216367982,E,1.474
222.7510496,0.068232663,2.933662157,44.55020992,Steel,34.85856173,27.35257217,26.99106205,0.223155483,C,1.183
294.5987875,0.296822548,0.820117277,58.9197575,Aluminium,23.503887,32.00065149,29.21789233,0.224730044,A,1.724
457.9124499,0.772275332,4.074506473,91.58248999,Steel,23.10828167,13.13683156,23.7337856,0.228950261,C,1.377
330.9070982,0.18025422,3.216178065,66.18141963,Brass,44.80640997,29.3424062,29.02122238,0.223980205,B,1.59
102.6041183,0.558544625,2.00201196,20.52082366,Steel,45.30032817,17.35916868,29.17456222,0.227658126,C,1.954
472.9244556,0.254441778,3.403238448,94.58489113,Steel,45.91288688,37.87866146,29.30662504,0.226982295,C,1.456
332.4686239,0.061514736,1.373534398,66.49372478,Steel,19.12451344,42.4637757,22.70446185,0.238320624,C,1.344
200.7075266,0.279141385,1.791441822,40.14150532,Titanium,36.09751157,37.16648115,24.00355594,0.22456371,D,1.201
112.6724327,0.977080067,4.595680631,22.53448654,Steel,17.22349316,37.86098748,28.70395908,0.220463656,C,1.534
407.3113352,0.811460256,1.523472078,81.46226703,Steel,13.57744249,28.06136169,23.59161824,0.23476417,C,1.057
329.0327402,0.961597812,2.402942514,65.80654803,Aluminium,13.30846058,37.04531254,26.00253033,0.225889677,A,1.273
290.0574914,0.513461342,4.461691573,58.01149828,Brass,20.39484294,24.0209121,21.18054507,0.229291433,B,1.063
452.2516624,0.154249389,3.567834616,90.45033247,Aluminium,24.34809289,34.31701191,20.56274988,0.226809163,A,1.48
404.8687451,0.570561515,0.404795808,80.97374901,Brass,42.3927127,16.65676446,24.11993989,0.234016211,B,1.454
118.2536959,0.481658468,0.821784917,23.65073918,Brass,10.39509921,8.139065554,25.78916533,0.223749248,B,1.365
190.2749305,0.852139229,0.138423795,38.0549861,Brass,38.07166313,23.60629689,23.92699113,0.216914952,B,0.943
161.8201129,0.143178452,3.191516772,32.36402258,Brass,28.91547114,25.78001701,25.7773577,0.237679783,B,1.327
384.7758317,0.51382908,2.293599785,76.95516633,Brass,17.95754042,16.53832212,25.15084376,0.232728846,B,1.239
65.08959563,0.192546231,0.757946769,13.01791913,Aluminium,27.1768813,37.74692833,26.85707229,0.237145004,A,1.168
306.4503582,0.358442131,4.793877193,61.29007164,Titanium,18.49739314,8.309771554,26.49532431,0.238383132,D,1.31
393.1064086,0.750489224,2.695332647,78.62128172,Titanium,31.82368799,15.0236746,24.24245703,0.227780031,D,1.196
444.5445365,0.502217223,1.285277141,88.90890731,Aluminium,24.52297653,38.68541233,24.2499524,0.232955978,A,1.248
203.9367869,0.407093871,2.552957499,40.78735738,Steel,12.39824881,24.67059232,21.4077834,0.235469885,C,1.64
419.5657871,0.424752465,3.43013963,83.91315742,Steel,10.24623836,36.73776308,25.13238572,0.232691773,C,1.303
99.78428163,0.48647443,0.473572168,19.95685633,Steel,29.60130569,30.5368645,25.87179128,0.231962767,C,1.376
430.9035313,0.795765717,1.446048694,86.18070626,Steel,45.6085865,47.78207375,24.76489397,0.232745558,C,1.168
107.369898,0.897480454,4.054130905,21.47397961,Copper,20.4780959,31.90081247,23.25707335,0.239521818,E,1.472
228.7792808,0.957567952,2.352357865,45.75585615,Copper,37.98500483,5.669103846,27.21648544,0.233099333,E,1.426
408.7829146,0.797558217,2.778227996,81.75658292,Copper,34.63976097,20.87948077,20.74661645,0.237685832,E,1.06
117.4628423,0.349636551,2.220798411,23.49256846,Copper,46.91997114,11.4377307,29.1444037,0.236709439,E,1.445
153.1631279,0.703727971,0.315109719,30.63262557,Titanium,41.94414578,46.60851549,20.2064344,0.23044435,D,1.48
375.0136558,0.465722968,0.912173921,75.00273116,Brass,30.49723665,9.680560443,29.62350133,0.237065403,B,1.258
374.0164414,0.291937091,2.28315403,74.80328829,Brass,34.56637242,22.44679984,24.62355601,0.22815249,B,0.953
338.5164348,0.848828,1.12500878,67.70328696,Copper,45.427391,15.17446371,24.12669944,0.238143302,E,1.931
362.2768,0.086505032,0.34489724,72.45536,Brass,22.97834531,43.10248957,22.56444017,0.240882012,B,1.039
294.2259995,0.906673893,4.233883354,58.8451999,Titanium,19.70576176,18.88549239,20.10071135,0.242323787,D,1.144
163.3095765,0.488403591,4.907843393,32.6619153,Brass,5.486498764,49.63520674,22.74790264,0.232243556,B,1.28
205.5631971,0.655341403,3.986400083,41.11263942,Aluminium,42.19479834,6.737747253,21.09399925,0.234616527,A,1.641
131.7189726,0.676386226,4.283546116,26.34379451,Aluminium,41.04413152,10.77245476,26.59820843,0.239007914,A,1.261
458.8027526,0.900361854,1.285687939,91.76055052,Titanium,9.700453315,15.10874494,23.19074972,0.235498254,D,1.228
312.5263076,0.654836198,4.80707218,62.50526153,Aluminium,30.95858215,41.49977181,27.67179328,0.228523783,A,1.683
230.3831375,0.633236906,1.064935952,46.07662751,Titanium,25.87917642,44.53327441,22.06916187,0.235749976,D,1.341
257.9026116,0.113319439,4.762006071,51.58052233,Titanium,10.3419093,8.215312127,29.00234857,0.240149757,D,1.032
476.2775028,0.542487621,4.97461454,95.25550057,Brass,49.12557022,6.460706379,25.22981515,0.244376681,B,1.297
119.0081314,0.192660551,3.587441748,23.80162628,Copper,14.66131494,38.50505857,21.14506196,0.247775372,E,0.865
313.8034244,0.75056208,4.907604286,62.76068488,Steel,8.025538104,11.0008403,24.00845236,0.240244359,C,1.449
277.6499055,0.536610825,2.89074492,55.5299811,Titanium,31.76813208,10.98493642,22.06760524,0.242742382,D,1.653
325.1544059,0.69621639,1.371754738,65.03088119,Steel,38.24900047,6.006494052,21.99685426,0.24500412,C,1.388
58.14958272,0.089589256,2.24127984,11.62991654,Brass,6.459955072,7.241354491,25.06369738,0.230237693,B,1.345
442.455759,0.130552415,3.008448583,88.4911518,Aluminium,34.64229374,16.86539564,26.71892016,0.2356847,A,1.347
469.4532271,0.730507219,0.458099654,93.89064542,Copper,28.95313442,7.925247023,29.11618206,0.241583882,E,1.536
304.3099326,0.118480119,3.149481997,60.86198652,Titanium,9.646925399,21.59955912,25.02162011,0.249141086,D,1.907
363.4928707,0.117693891,4.9077714,72.69857415,Titanium,12.76357446,42.47487641,29.65838775,0.244800455,D,1.67
465.1247215,0.061503051,1.031527484,93.02494431,Aluminium,30.55884338,19.68441158,29.41634852,0.24359044,A,1.174
368.2573854,0.958676328,3.98371607,73.65147709,Copper,18.33609261,37.75253732,28.6506253,0.241091672,E,1.518
118.6425693,0.750632941,4.54870409,23.72851386,Copper,47.22420779,9.225948417,24.99977265,0.244656493,E,1.418
309.3297621,0.385588838,4.724137805,61.86595242,Steel,41.84331033,34.67188343,21.40903944,0.23983061,C,1.671
323.0217709,0.331708802,4.804664462,64.60435417,Copper,49.26052429,19.25362325,22.1790447,0.239203957,E,1.774
240.8588021,0.382218068,2.65515223,48.17176042,Titanium,16.68518775,38.73887954,26.47670003,0.239928708,D,1.502
381.399906,0.785920855,4.888808749,76.27998121,Copper,48.63756348,11.13134063,24.2175498,0.250386091,E,1.552
470.4651566,0.678302081,3.810820015,94.09303133,Aluminium,24.40552414,45.404752,21.46801632,0.239772714,A,1.508
466.5058308,0.225935789,0.892190038,93.30116616,Copper,20.63834579,15.91597413,24.78993934,0.242270379,E,0.985
252.8777171,0.215403869,2.436810522,50.57554343,Titanium,7.265728714,20.8912007,20.17430546,0.246909611,D,1.138
100.9571206,0.143475867,3.619822759,20.19142413,Brass,7.374436604,47.75813199,27.33895371,0.240443921,B,1.344
493.1785395,0.677287584,1.311967548,98.63570791,Titanium,36.14050652,31.03170619,20.73581294,0.246265955,D,1.321
427.5041389,0.776154029,3.239014399,85.50082778,Titanium,25.60680475,21.45971835,26.2911362,0.246554446,D,1.856
106.0982065,0.301794107,3.366342347,21.21964131,Brass,15.19347317,47.73209662,27.93010308,0.242593445,B,1.32
464.3788472,0.069897713,0.897228745,92.87576944,Brass,32.62866378,19.80848376,21.32643874,0.244712105,B,1.148
441.4533629,0.128063084,2.868918031,88.29067259,Titanium,16.37861532,9.26918207,25.18638691,0.241578415,D,1.723
283.4771257,0.969467033,3.880971864,56.69542514,Titanium,30.99342895,49.85819995,27.79067514,0.253500417,D,1.493
316.0739461,0.330672539,2.544588756,63.21478922,Brass,21.16439361,17.05302143,22.60633455,0.248164846,B,1.775
229.5512167,0.78076199,0.159305272,45.91024335,Titanium,42.0598502,43.30660319,21.62916593,0.241923952,D,1.405
74.64273747,0.64343039,0.144288498,14.92854749,Copper,41.93132723,12.44933577,23.36819111,0.248089048,E,1.261
200.8387587,0.412842658,1.849443785,40.16775175,Aluminium,26.48076792,37.91092873,25.54699177,0.248605719,A,1.687
411.2840519,0.245402899,4.638350935,82.25681037,Steel,20.78685992,28.60022275,25.75279595,0.236821839,C,1.707
52.08441035,0.165317097,1.22051622,10.41688207,Titanium,21.31519085,49.14079512,21.30876333,0.255030549,D,1.543
200.0746273,0.63426232,3.208382075,40.01492545,Titanium,41.25715366,29.87736602,24.57568848,0.243670578,D,1.169
229.1759121,0.785902092,1.188171766,45.83518242,Copper,19.76807673,6.125681835,22.68282196,0.259359982,E,1.656
291.8280213,0.661709041,1.676182949,58.36560426,Aluminium,14.40767182,32.17450953,28.42024218,0.253175653,A,1.265
463.9350274,0.553787027,4.255406239,92.78700548,Titanium,8.810975384,11.53924054,23.13575132,0.243855341,D,1.432
205.8556975,0.089853662,3.671421067,41.17113949,Titanium,26.00119044,40.93434119,28.38704525,0.248208527,D,1.082
206.1289409,0.970064339,0.567456459,41.22578817,Titanium,26.69594445,43.54556884,24.28564613,0.254683161,D,1.302
381.8755616,0.808778482,2.200639903,76.37511233,Aluminium,42.84089197,26.69420835,27.26585766,0.249171597,A,1.255
253.4980734,0.328180935,0.242931842,50.69961468,Aluminium,14.95574134,40.24496557,25.10060229,0.256541837,A,1.279
151.0721703,0.980971813,2.456361718,30.21443406,Steel,22.14460732,11.5299831,26.21962624,0.249060597,C,1.445
253.5977823,0.62178751,3.345926657,50.71955645,Copper,41.37825825,27.14351839,23.95356511,0.250837905,E,0.827
113.3856592,0.603301525,0.680662856,22.67713183,Copper,42.06306248,22.72749191,27.68206768,0.256272272,E,0.95
129.3741439,0.76066952,1.515536201,25.87482879,Brass,22.30749842,32.50928242,24.25189384,0.254828767,B,1.568
274.2654977,0.821181299,2.049399465,54.85309955,Copper,25.66058105,7.001473496,24.57461647,0.247475965,E,1.739
238.5164523,0.673654677,4.605702021,47.70329046,Aluminium,18.64786509,38.84552772,25.17678668,0.254562651,A,1.052
461.6806555,0.171690959,4.966949576,92.3361311,Brass,46.96496953,8.560818026,28.31824118,0.253519923,B,1.578
213.0772546,0.371354131,0.320065365,42.61545092,Titanium,10.33896946,34.54121829,26.59378929,0.248414306,D,1.271
311.2647576,0.931679458,3.828938825,62.25295153,Brass,47.01872404,5.830575149,23.49160387,0.246310878,B,1.121
334.5189296,0.263384831,1.921447925,66.90378591,Aluminium,35.77399033,42.43496287,26.70319634,0.243896635,A,1.73
55.89250546,0.403558673,2.023045113,11.17850109,Aluminium,28.92074687,12.86148336,26.42426573,0.252371723,A,1.896
348.5918174,0.460473039,3.795898369,69.71836348,Steel,6.469657735,28.19738642,29.31019276,0.253864101,C,1.278
130.1161851,0.46743474,4.600289518,26.02323702,Steel,26.40182863,16.76718067,28.41416436,0.256947315,C,1.225
482.4816429,0.632292603,4.759550113,96.49632857,Brass,23.34866473,37.51912409,26.47446924,0.258817108,B,1.398
116.8982275,0.945922046,2.927900672,23.3796455,Steel,12.25484654,19.46079951,23.41507111,0.252935711,C,1.149
236.5808557,0.278658076,1.849893681,47.31617114,Brass,34.53843216,37.60741371,27.79576449,0.254879939,B,1.573
88.40735064,0.165426307,3.958990521,17.68147013,Copper,48.70179083,17.81920431,25.75208293,0.251791974,E,0.998
498.5934133,0.237596965,1.329906778,99.71868267,Titanium,30.2984965,38.86128909,29.85269988,0.256312068,D,0.99
275.9877546,0.892578655,2.863962741,55.19755093,Copper,37.16389744,6.377247335,22.47506129,0.26100871,E,1.355
317.9232578,0.663520272,1.857034461,63.58465156,Titanium,8.080270365,17.74901009,20.79655841,0.256962171,D,1.728
80.18441482,0.32161145,3.317492261,16.03688296,Aluminium,23.79501481,27.43850779,20.69891812,0.262563374,A,1.835
387.4822117,0.825149592,1.277954673,77.49644234,Titanium,10.23613183,7.027681186,26.40030388,0.261795945,D,0.984
144.4575169,0.868301497,1.038805434,28.89150338,Aluminium,32.5758126,13.37153276,29.39260229,0.264615817,A,1.554
454.1244302,0.854188622,4.599371525,90.82488605,Brass,47.23169712,47.05416417,20.01931914,0.25826378,B,1.372
142.3128382,0.922980207,0.598838046,28.46256764,Titanium,34.77999796,48.95754193,27.25771047,0.255245757,D,1.542
135.8094743,0.289628969,2.579193748,27.16189486,Titanium,8.456137174,38.28874763,26.57065183,0.261304366,D,1.451
66.44735053,0.767289832,1.182178637,13.28947011,Steel,20.95997922,16.34900228,27.32304192,0.256623974,C,1.53
262.4301253,0.487512522,0.29075682,52.48602506,Brass,29.77985207,16.72328504,23.55405407,0.261728037,B,1.899
304.17851,0.849898625,0.27649221,60.83570199,Aluminium,23.14434903,34.0605661,28.20496445,0.255755053,A,1.176
79.56888774,0.742066143,0.958586683,15.91377755,Steel,42.51398047,10.29198275,20.44706931,0.25521733,C,1.628
398.9874275,0.787625074,4.347174737,79.7974855,Brass,41.66019521,47.67392212,27.55431101,0.26573188,B,1.224
253.9799756,0.673353746,1.484145845,50.79599513,Titanium,32.5323959,15.11658048,22.67071941,0.254877068,D,1.393
285.9756212,0.218557331,4.757249936,57.19512424,Brass,21.80560753,49.98360314,24.76837775,0.265341469,B,1.647
248.3432361,0.567775573,2.949949236,49.66864722,Copper,16.49013682,27.30802079,28.22636272,0.263450675,E,1.744
230.3433774,0.985436253,2.23940953,46.06867548,Copper,9.76434432,39.7143495,22.71359035,0.261282299,E,1.341
301.8381491,0.940518663,2.94243529,60.36762982,Brass,20.97039576,5.098284253,21.85207512,0.251637877,B,0.916
119.8581107,0.091015049,2.631822088,23.97162213,Steel,23.59276327,44.99358821,26.81313185,0.268819687,C,1.342
131.8676587,0.206574075,3.818003643,26.37353174,Aluminium,35.41203163,17.15009202,25.33394892,0.257007483,A,1.918
437.8035295,0.175142335,1.484230723,87.56070589,Copper,34.61719209,35.0571535,25.14403869,0.26673774,E,0.888
475.751958,0.739680914,1.829946919,95.15039159,Copper,8.154866284,41.28598764,22.56769516,0.258807558,E,1.098
217.9891923,0.826896063,4.481062082,43.59783847,Titanium,22.78666919,12.38664833,20.34880306,0.258696736,D,1.172
171.8351029,0.252835798,4.737636914,34.36702058,Copper,13.18004902,24.91292666,24.10269138,0.266185923,E,0.948
339.7997945,0.530560058,4.473535315,67.95995889,Brass,12.05657174,27.22261733,21.0655948,0.265825458,B,1.218
233.930377,0.848667877,2.15529517,46.7860754,Steel,42.22859674,19.04537594,29.05989151,0.257697936,C,1.503
61.42386005,0.746161468,3.923790965,12.28477201,Steel,6.886184752,26.67901234,20.41250323,0.270897509,C,1.845
120.2686688,0.565125345,2.434045093,24.05373376,Copper,23.86322942,19.28955459,24.31650854,0.262973776,E,0.99
372.187503,0.610830306,2.537945276,74.4375006,Aluminium,12.56916451,21.23364853,20.52245584,0.264638938,A,1.983
346.5157739,0.53294252,1.102932534,69.30315477,Brass,44.56985971,35.11990304,20.95543875,0.263099196,B,1.367
62.19319663,0.332671029,2.996538486,12.43863933,Brass,30.0668231,33.46669707,26.58866667,0.259361055,B,1.632
149.8874729,0.586770893,1.012065899,29.97749457,Copper,15.41212864,15.45195766,26.47111261,0.268841287,E,1.703
153.9836585,0.704441037,1.724667025,30.79673169,Titanium,27.60922792,45.38672982,20.33052195,0.266903209,D,1.534
352.3517346,0.87965677,4.289647988,70.47034692,Brass,37.91688619,43.82548456,20.01131475,0.261720322,B,1.288
58.86974199,0.654476786,1.114671465,11.7739484,Titanium,48.1153104,27.9087488,20.78818077,0.270756703,D,1.183
96.84886189,0.77306546,0.448675597,19.36977238,Aluminium,14.92007019,24.49628342,27.62998898,0.266600511,A,1.354
409.9622384,0.202068053,0.438137204,81.99244768,Steel,44.87817975,21.95851923,25.84576473,0.266998502,C,1.818
130.3450979,0.488479601,4.70984415,26.06901958,Brass,47.04368514,36.82705634,20.38118245,0.2757895,B,1.793
343.7357485,0.058865039,2.583910146,68.74714971,Copper,46.2389245,35.22497257,24.88097016,0.259157198,E,1.519
157.1822515,0.284344921,2.106119152,31.43645029,Copper,33.59364606,13.82812731,27.12029357,0.259381468,E,1.361
94.74862674,0.740138629,4.073305047,18.94972535,Brass,33.34192945,35.21561141,28.68951395,0.260797752,B,1.168
159.4274859,0.992219454,4.195547047,31.88549719,Aluminium,23.14447849,16.35940373,29.34036491,0.269886234,A,1.123
375.0201193,0.144219195,1.727736062,75.00402387,Steel,38.8579047,5.835125144,23.27440563,0.26656314,C,1.588
435.0634106,0.4314196,3.498728482,87.01268213,Titanium,28.90823083,36.46439049,21.35832428,0.267250916,D,1.136
423.5989391,0.81006742,3.878501798,84.71978781,Aluminium,35.48471321,34.01571211,22.36925921,0.264226857,A,1.338
228.7325883,0.243833853,3.307788366,45.74651767,Steel,24.28060567,23.48641681,27.76171492,0.277555486,C,0.99
350.6383115,0.577330702,0.842815867,70.12766229,Copper,37.91734088,28.65587252,29.71484215,0.279524609,E,1.177
142.2429329,0.746417731,4.391827109,28.44858659,Brass,42.10121829,47.62261363,24.66393617,0.274304333,B,1.219
181.9164786,0.635186178,2.741563308,36.38329572,Steel,11.58963155,31.78400814,23.05353214,0.262563672,C,0.908
453.3511183,0.228623498,1.484114889,90.67022367,Steel,42.4818372,34.60477709,24.29190582,0.267955906,C,1.085
55.85086558,0.38761534,2.183618109,11.17017312,Brass,29.31334393,7.876009443,23.04813145,0.274817986,B,0.908
88.47883888,0.794602195,0.284098343,17.69576778,Steel,43.00996591,12.46975073,22.56487523,0.270741824,C,1.508
143.5488148,0.576515188,0.726547326,28.70976296,Titanium,24.40857679,18.54285244,25.93750752,0.275772363,D,1.336
61.93949174,0.054968133,3.851179078,12.38789835,Copper,22.05682184,29.27206931,20.1573598,0.277790628,E,0.949
131.6459458,0.772941222,0.10005701,26.32918916,Titanium,46.17773296,39.94659032,22.59552249,0.28137782,D,1.505
312.3687024,0.083545787,2.14117256,62.47374049,Aluminium,16.30261704,19.4558395,26.61382078,0.268857806,A,1.809
239.6410478,0.758447094,2.660299887,47.92820955,Titanium,42.98955464,21.03720937,20.32062696,0.272828847,D,1.449
451.70227,0.242356532,0.367708658,90.340454,Brass,26.78092576,16.52678983,20.83201817,0.270508896,B,1.638
417.8496028,0.960169806,4.868082999,83.56992056,Aluminium,28.13429491,16.45741982,22.93396145,0.262999092,A,1.521
203.8178083,0.399543714,1.208014123,40.76356165,Copper,18.88107267,47.69887307,28.77804799,0.276801232,E,1.824
166.740545,0.360585036,1.590573726,33.34810901,Brass,30.78689903,33.59557308,27.6488616,0.276400793,B,1.022
220.8615837,0.191443648,1.58931831,44.17231674,Titanium,19.63450383,12.01555596,20.22156629,0.271139743,D,1.414
315.6327241,0.340324005,1.229041644,63.12654483,Copper,6.767123641,37.50118601,25.01712817,0.266173887,E,1.635
170.6286384,0.882818224,0.107221728,34.12572767,Copper,17.23993724,37.49095145,22.74687494,0.272533838,E,1.213
330.8670085,0.996517621,3.673789491,66.17340171,Copper,5.287056953,34.99115882,26.48645659,0.278400378,E,1.09
234.2352435,0.399894054,4.837542949,46.8470487,Titanium,49.02596542,11.06242003,27.21553883,0.281721699,D,1.448
298.4212314,0.476180099,1.199038068,59.68424628,Copper,48.45862444,23.35961676,28.62862577,0.271762432,E,1
246.2569381,0.735967391,3.34893124,49.25138762,Brass,22.78198839,9.804034872,24.75416237,0.281154097,B,1.249
182.5095918,0.891885991,3.735292002,36.50191836,Titanium,37.77668845,41.74792268,29.94450089,0.27901826,D,0.935
476.8039881,0.613392117,4.257284358,95.36079763,Brass,20.56127443,34.48274644,29.79986107,0.278262367,B,1.35
393.6226074,0.421949413,2.170883065,78.72452147,Steel,35.19919207,27.82417715,28.82166724,0.270018726,C,1.459
113.0509291,0.441990749,1.584361438,22.61018582,Brass,41.24435194,20.43569644,25.74869495,0.270526299,B,1.144
440.8105892,0.710837239,1.693946157,88.16211783,Aluminium,47.60403101,13.29122635,23.98006438,0.272913137,A,1.182
269.3440392,0.05305735,3.591844532,53.86880784,Brass,23.00955241,9.790141497,23.6438631,0.27572542,B,1.078
452.5485021,0.638609871,4.102219386,90.50970042,Brass,40.24840923,48.61582734,20.1212475,0.286651378,B,1.648
409.9348652,0.38771836,0.989908442,81.98697304,Copper,16.96678028,13.98418889,22.49174497,0.274626762,E,1.636
241.346077,0.804487465,1.91761094,48.2692154,Steel,49.56495367,7.694358202,27.18808235,0.282084485,C,1.239
60.11118874,0.138341108,4.519506964,12.02223775,Titanium,6.159631944,48.27500475,26.036321,0.276194702,D,0.801
170.9048117,0.608792154,4.052798247,34.18096234,Brass,32.15879629,29.70282836,29.16422189,0.281172345,B,1.515
293.7353966,0.506924245,4.925806174,58.74707932,Steel,34.67776917,40.84955307,20.50022267,0.278784193,C,1.707
335.0651989,0.66020925,3.795816472,67.01303978,Aluminium,35.96205007,6.969463124,21.55276603,0.280274505,A,1.453
166.0494584,0.111610915,2.026656485,33.20989169,Copper,10.41744105,30.51256359,27.89243789,0.281527754,E,1.173
112.7102333,0.600984598,2.994125387,22.54204667,Titanium,47.23384026,22.91944839,23.58507631,0.278722683,D,1.719
425.7186066,0.583410359,3.338969846,85.14372131,Copper,13.15324756,39.73839955,21.18345334,0.28213258,E,1.449
492.9809813,0.58262709,0.4844335,98.59619626,Titanium,33.02390315,6.729154054,29.96450505,0.28672013,D,1.69
286.560582,0.623313283,2.7680351,57.31211641,Copper,15.02042356,23.07607559,27.87250303,0.277070264,E,1.035
127.2556786,0.69264454,3.57567206,25.45113573,Titanium,18.82473877,40.95830388,24.08741037,0.28706046,D,1.097
172.5382969,0.81473955,0.91987439,34.50765939,Steel,29.59063438,28.52137691,28.23347477,0.280095406,C,1.627
58.27580445,0.306329684,3.925095415,11.65516089,Copper,23.77370384,29.75174334,26.8060387,0.27985675,E,1.409
461.434463,0.83379694,2.960486625,92.28689259,Brass,12.21015204,9.372410688,27.8997476,0.285499799,B,1.512
102.9879873,0.523342898,4.76588675,20.59759746,Copper,12.69213811,10.95487503,28.15206378,0.280586496,E,1.408
309.432414,0.123205365,0.307869261,61.8864828,Copper,23.81651547,35.46498224,20.84728683,0.284178429,E,1.419
173.3248493,0.105623383,1.400098074,34.66496986,Aluminium,39.07773402,35.377098,26.22972888,0.284001612,A,1.504
299.3801011,0.367526403,3.047614009,59.87602023,Titanium,45.40840911,49.05965274,20.06785553,0.272745727,D,1.771
343.1391748,0.795652128,1.55314357,68.62783495,Aluminium,8.785744802,37.03788446,20.43456246,0.285541379,A,1.519
423.3838117,0.722296888,3.600678404,84.67676233,Titanium,22.68967584,27.19595732,29.03980009,0.276538235,D,1.453
142.8895723,0.799184216,3.819125884,28.57791446,Aluminium,9.511050368,43.57975206,25.27563721,0.277209626,A,1.169
54.9481229,0.541405604,0.602328224,10.98962458,Titanium,5.746661628,9.701284362,27.35901986,0.286156643,D,1.456
